"Collection Name","Title#1","Title#1$1","Title#1$4","Title#1$5","Title#1$2","Title#1$3","Title#1$6","Uniform Title#1","Other Title#1","Other Title#1$4","Other Title#1$5","Other Title#1$2","Other Title#1$3","Other Title#1$1","Other Title#1$8","Other Title#1$6","Other Title#1$7","Series Title#1","Composer#1","Composer#1$1","Composer#1$2","Lyricist#1","Arranger#1","Arranger#1$2","Arranger#1$1","Contributor#1","Contributor#1$1","Contributor#1$2","Contributor#1$5","Contributor#1$6","Contributor#1$3","Contributor#1$4","Type of Resource#1","Place Term#1","Place Term#1$1","Place Term#1$2","Publisher#1","Publisher#1$1","Publisher#1$2","Date Issued#1","Edition#1","Language Term#1","Language Term Code#1","Language Term Code Authority#1","Language Term Type#1","Form#1$1","Form#1$2","Form#1","Form Authority#1","Form Authority#1$1","Form Authority#1$2","Internet Media Type#1","Extent#1","Extent#1$6","Extent#1$4","Extent#1$5","Extent#1$2","Extent#1$3","Extent#1$1","Digital Origin#1","Note#1","Subject Topic#1","Subject Topic#1$3","Subject Topic#1$2","Subject Topic#1$1","Subject Geographic#1","Subject Name#1","Plate Number#1","Plate Number#1$1","Plate Number#1$2","Plate Number#1$5","Plate Number#1$6","Plate Number#1$3","Plate Number#1$4","Plate Number#1$9","Plate Number#1$7","Plate Number#1$8","Plate Number#1$10","Plate Number#1$11","Plate Number#1$12","Publisher Number#1","Identifier#1$5","Identifier#1$6","Identifier#1$7","Identifier#1$8","Identifier#1$9","Identifier#1$1","Identifier#1$2","Identifier#1$3","Identifier#1$4","Identifier#1","Identifier URI#1","Bib Number#1","Shelf Identifier#1","Physical Location#1","Rights#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"Ricardo Viñes Piano Music","Valse gaie: pour le piano, op. 139","","","","","","","","","","","","","","","","","","Saint-Saëns, Camille, 1835-1921","","","","","","","","","","","","","","notated music","Paris","","","Durand","","","©1913","","No linguistic content","zxx","iso639-2b","text","","","printed materials (object genre)","AAT","","","application/pdf","12 pages of music","","","","","","","reformatted digital","For piano.","","","Piano music","Waltzes","","","D. & F. 8675 Durand","","","","","","","","","","","","","","","","","","","","","","","musc_vines_U183001443057.pdf","Catalog record: http://libraries.colorado.edu/record=b3711943~S3","b37119436","M32.S35 V3","Special Collections, Archives & Preservation, University of Colorado Boulder","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","3588","4623","musc_vines_U183001443057.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~6~6~3588~148253"
"Ricardo Viñes Piano Music","Valse intimes, nos. 1-6","","","","","","","Valse intimes","","","","","","","","","","","Dubois, Théodore, 1837-1924","","","","","","","","","","","","","","notated music","Paris","","","Heugel & Cie","","","©1909","","No linguistic content","zxx","iso639-2b","text","","","printed materials (object genre)","AAT","","","application/pdf","15 pages","","","","","","","reformatted digital","","","","Piano music","Waltzes","","","H. & Cie 24,139--24,144 Heugel & Cie","","","","","","","","","","","","","","","","","","","","","","","musc_vines_U183001473361.pdf","Catalog record: http://libraries.colorado.edu/record=b2515233~S3","b25152336","M32.D83 V3","Special Collections, Archives & Preservation, University of Colorado Boulder","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","3024","4623","musc_vines_U183001473361.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~6~6~3024~188455"
"Ricardo Viñes Piano Music","Valse lente pour le piano","","","","","","","Valse lente, piano","","","","","","","","","","","Castéra, René de, 1873-1955","","","","","","","","","","","","","","notated music","Paris","","","Rouart, Lerolle & Cie","","","1921","","No linguistic content","zxx","iso639-2b","text","","","printed materials (object genre)","AAT","","","application/pdf","3 pages","","","","","","","reformatted digital","Cover title.","","","Piano music","Waltzes","","","R.L.11196 Rouart, Lerolle & Cie","","","","","","","","","","","","","","","","","","","","","","","musc_vines_U183007800540.pdf","Catalog record: http://libraries.colorado.edu/record=b2506357~S3","b25063571","M32.C37 V3","Special Collections, Archives & Preservation, University of Colorado Boulder","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","3011","4623","musc_vines_U183007800540.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~6~6~3011~147705"
"Ricardo Viñes Piano Music","Valse mignonne: (5me valse) pour piano, op. 29","","","","","","","","","","","","","","","","","","Bériot, C. de (Charles), 1833-1914","","","","","","","","","","","","","","notated music","Paris","","","J. Hamelle","","","[1892]","","","","","","","","printed materials (object genre)","AAT","","","application/pdf","10 pages of music","","","","","","","reformatted digital","Publication date inferred from plate number. Cf. Dictionnaire des éditeurs de musique français / A. Devriès, F. Lesure.","","","Piano music","Waltzes","","","J. 3479 H. J. Hamelle","","","","","","","","","","","","","","","","","","","","","","","musc_vines_U183004471627.pdf","Catalog record: http://libraries.colorado.edu/record=b3465811~S3","b34658117","M32 .B47 op. 29","Special Collections, Archives & Preservation, University of Colorado Boulder","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","3459","4623","musc_vines_U183004471627.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~6~6~3459~188549"
"Ricardo Viñes Piano Music","Valse mélancolique","","","","","","","","","","","","","","","","","","Guiraud, Georges","","","","","","","","","","","","","","notated music","Paris","","","Pfister Frères","","","[1902?]","","","","","","","","printed materials (object genre)","AAT","","","application/pdf","7 pages of music","","","","","","","reformatted digital","For piano. Publication date inferred from plate number. Cf. Dictionnaire des éditeurs de musique français / A. Devriès, F. Lesure. Caption title.","","","Waltzes","Piano music","","","P.F. 36 Pfister","","","","","","","","","","","","","","","","","","","","","","","musc_vines_U183001443560.pdf","Catalog record: http://libraries.colorado.edu/record=b3471650~S3","b34716506","M32.G85 P5","Special Collections, Archives & Preservation, University of Colorado Boulder","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","3491","4623","musc_vines_U183001443560.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~6~6~3491~188441"
"Ricardo Viñes Piano Music","Valse romantique: pour piano, op. 45","","","","","","","","","","","","","","","","","","Rhené-Baton, 1879-1940","","","","","","","","","","","","","","notated music","Paris","","","A. Durand","","","©1927","","","","","","","","printed materials (object genre)","AAT","","","application/pdf","15 pages of music","","","","","","","reformatted digital","For piano. At end: Juin 1926.","","","Piano music","Waltzes","","","D. et F. 11,009 A. Durand","","","","","","","","","","","","","","","","","","","","","","","musc_vines_U183004471677.pdf","Catalog record: http://libraries.colorado.edu/record=b3461721~S3","b34617218","M32.B38 V3","Special Collections, Archives & Preservation, University of Colorado Boulder","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","3446","4623","musc_vines_U183004471677.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~6~6~3446~188465"
"Ricardo Viñes Piano Music","Valse élégante: pour piano","","","","","","","","","","","","","","","","","","Bisetzka, M. A.","","","","","","","","","","","","","","notated music","Paris","","","Hachette","","","[1899?]","","","","","","","","printed materials (object genre)","AAT","","","application/pdf","8 pages of music","","","","","","","reformatted digital","","","","Piano music","Waltzes","","","H. 81 et Cie. Hachette","","","","","","","","","","","","","","","","","","","","","","","musc_vines_U183004471596.pdf","Catalog record: http://libraries.colorado.edu/record=b3466272~S3","b34662728","M32.B58 V3","Special Collections, Archives & Preservation, University of Colorado Boulder","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","3460","4623","musc_vines_U183004471596.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~6~6~3460~188463"
"Ricardo Viñes Piano Music","Valse, oeuvre 34, no. 1","","","","","","","Morceaux, piano, op. 34. No. 1","","","","","","","","","","","Moszkowski, Moritz, 1854-1925","","","","","","","","","","","","","","notated music","","Breslau","New York","","Jules Hainauer","G. Schirmer, [etc.]","[between 1890 and 1899?]","","No linguistic content","zxx","iso639-2b","text","","","printed materials (object genre)","AAT","","","application/pdf","19 pages of music","","","","","","","reformatted digital","Cover title.","","","Waltzes","Piano music","","","J. 2722 H. Hainauer","","","","","","","","","","","","","","","","","","","","","","","musc_vines_U183001443201.pdf","Catalog record: http://libraries.colorado.edu/record=b2501473~S3","b25014730","M32.M68 M6","Special Collections, Archives & Preservation, University of Colorado Boulder","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","2989","4623","musc_vines_U183001443201.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~6~6~2989~148251"
"Ricardo Viñes Piano Music","Valse-caprice pour piano, op. 9","","","","","","","Valse-caprice, piano, op. 9","","","","","","","","","","","Vaillant, Henry","","","","","","","","","","","","","","notated music","Paris","","","J. Hamelle","","","[1895?]","","","","","","","","printed materials (object genre)","AAT","","","application/pdf","11 pages of music","","","","","","","reformatted digital","Publication date inferred from plate number. Cf. Dictionnaire des éditeurs de musique français / A. Devriès, F. Lesure.","","","Piano music","Waltzes","","","J. 3855 H. J. Hamelle","","","","","","","","","","","","","","","","","","","","","","","musc_vines_U183001442580.pdf","Catalog record: http://libraries.colorado.edu/record=b3479645~S3","b34796459","M32.V35 V3","Special Collections, Archives & Preservation, University of Colorado Boulder","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","3559","4623","musc_vines_U183001442580.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~6~6~3559~188419"
"Ricardo Viñes Piano Music","Valse-impromptu pour le piano, op. 29","","","","","","","Valse-impromptu, op. 29","","","","","","","","","","","Līāpunov, S. M. (Sergeĭ Mikhaĭlovich), 1859-1924","","","","","","","","","","","","","","notated music","Leipzig","","","Jul. Heinr. Zimmermann","","","[between 1910 and 1919?]","","","","","","","","printed materials (object genre)","AAT","","","application/pdf","7 pages of music","","","","","","","reformatted digital","","","","Piano music","Waltzes","","","Z. 4586 Jul. Heinr. Zimmermann","","","","","","","","","","","","","","","","","","","","","","","musc_vines_U183001443099.pdf","Catalog record: http://libraries.colorado.edu/record=b3247251~S3","b32472511","M32 .L537 op.29","Special Collections, Archives & Preservation, University of Colorado Boulder","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","3358","4623","musc_vines_U183001443099.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~6~6~3358~188489"
"Ricardo Viñes Piano Music","Valse-impromptu pour piano","","","","","","","Valse-impromptu, piano, C minor","","","","","","","","","","","Durel, Jacques","","","","","","","","","","","","","","notated music","Paris","","","M. Senart","","","©1920","","","","","","","","printed materials (object genre)","AAT","","","application/pdf","7 pages of music","","","","","","","reformatted digital","","","","Waltzes","Piano music","","","M.S. & Cie. 4147 M. Senart","","","","","","","","","","","","","","","","","","","","","","","musc_vines_U183001473426.pdf","Catalog record: http://libraries.colorado.edu/record=b3458546~S3","b34585461","M32.D87 V3","Special Collections, Archives & Preservation, University of Colorado Boulder","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","3415","4623","musc_vines_U183001473426.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~6~6~3415~188453"
